,specimen_id,input_resistance,tau,v_baseline,sag_nearest_minus_100,sag_measured_at,rheobase_i,fi_linear_fit_slope,ap_1_threshold_v_0_long_square,ap_1_peak_v_0_long_square,ap_1_upstroke_0_long_square,ap_1_downstroke_0_long_square,ap_1_upstroke_downstroke_ratio_0_long_square,ap_1_width_0_long_square,ap_1_fast_trough_v_0_long_square,ap_mean_threshold_v_0_long_square,ap_mean_peak_v_0_long_square,ap_mean_upstroke_0_long_square,ap_mean_downstroke_0_long_square,ap_mean_upstroke_downstroke_ratio_0_long_square,ap_mean_width_0_long_square,ap_mean_fast_trough_v_0_long_square,avg_rate_0_long_square,latency_0_long_square,stimulus_amplitude_0_long_square,fi_sqrt_fit_Ic,stimulus_name,sweeps_used,dandiset label,created,species,specimen_id.1,id_full,dandiset_id,age,subject_id,cell_id,brain_region,species_meta,filepath,contributor,umap X,umap Y,pca X,pca Y,GMM cluster label,supervised umap X,supervised umap Y,dandiset_link,file_link,meta_data_link
5375,000020/sub-642979348/sub-642979348_ses-644197431_icephys.nwb,2.4244515988767983,1.5124716246956709,-62.06513977050781,0.0408083461225032,-90.06250762939453,39.0,0.1625000086008378,-32.3125,24.15625190734864,239.14039333065176,-100.24263889008937,2.385615502329865,-0.1307682802710192,-45.0,-31.9375,24.078125,233.43572134805703,-100.17172981841556,2.330316153526732,0.0007399999999966,-44.640625,2.000000000008658,0.3728399999983032,39.0,-1.4479637918016932,PLACEHOLDER,[5 6 7],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-642979348/sub-642979348_ses-644197431_icephys.nwb,000020/000020/sub-642979348/sub-642979348_ses-644197431_icephys.nwb,20,50.0,642979348,644197431,visual cortex,House mouse,sub-642979348/sub-642979348_ses-644197431_icephys.nwb,"Gouwens, Nathan",12.061887,22.022024,-0.8559128150964705,1.2918962271552643,10,14.703426,6.8029537,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/81d/bf1/81dbf1a4-5892-4d6e-8dcf-2f6beddf0b2c,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/30ff197d-4372-4300-be02-5c6efcf9c957/
9586,001359/sub-1283839697/sub-1283839697_ses-1285891489_icephys.nwb,1.758485651478301,1.2547006888867214,-58.5186767578125,0.2428595423698425,-64.84375,309.0,0.0624633379404086,-23.40625,38.25000381469727,141.52870387509176,-65.53123209260605,2.159713763279916,0.09342168516265532,-43.12500381469727,-23.40625,38.25000381469727,141.52870387509176,-65.53123209260605,2.159713763279916,0.0012400000000012,-43.12500381469727,1.000000000002305,0.0993200000000993,309.0,4.897974425589246,PLACEHOLDER,[ 7  8  9 ... 12 13 14],1359,2025-03-12 20:32:20.781863+00:00,Human,001359/sub-1283839697/sub-1283839697_ses-1285891489_icephys.nwb,001359/001359/sub-1283839697/sub-1283839697_ses-1285891489_icephys.nwb,1359,0.0,1283839697,1285891489,unknown,Human,sub-1283839697/sub-1283839697_ses-1285891489_icephys.nwb,"Gonzalez, Limary",17.349455,5.713913,-0.954156599679838,2.069738350779542,12,15.72951,5.027391,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/e49/e9e/e49e9e89-88aa-42c8-9a3d-dd2c32bf9358,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/58ddb0f6-562b-42a1-96b4-99511e316e78/
2748,000020/sub-767486959/sub-767486959_ses-772690556_icephys.nwb,2.1281164760462477,0.840416907782805,-76.26741027832031,0.0337676331400871,-92.0437469482422,190.0,0.2850000170121786,-33.693748474121094,31.50625228881836,340.51930790961825,-201.82546829164065,1.687196917177782,-0.3010299956635468,-58.15625,-33.693748474121094,31.50625228881836,340.51930790961825,-201.82546829164065,1.687196917177782,0.0005000000000005,-58.15625,1.0000000000023306,0.0182600000000182,190.0,-0.1574892641792466,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-767486959/sub-767486959_ses-772690556_icephys.nwb,000020/000020/sub-767486959/sub-767486959_ses-772690556_icephys.nwb,20,57.0,767486959,772690556,visual cortex,House mouse,sub-767486959/sub-767486959_ses-772690556_icephys.nwb,"Gouwens, Nathan",-13.887816,2.9981604,-0.6793498005953293,-2.084179371328554,11,12.76493,-3.9093754,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/1fd/dab/1fddab5d-e5af-494d-be09-20c7e13a9a20,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/e605d5cd-de6e-419f-a442-49402ba8f1d0/
8245,000636/sub-846404050/sub-846404050_ses-847940469_icephys.nwb,2.753955329677026,1.6471927289820028,-60.11027908325195,0.2460595667362213,-103.4562530517578,29.0,0.2939024350370748,-21.143749237060547,17.943750381469727,149.98946005974992,-61.31074682546095,2.446381227205386,0.08635983067517537,-47.99374771118164,-19.1484375,17.984375,131.80371508919325,-58.12809465605592,2.265467458514065,0.0012624999999959,-46.0546875,8.000000000018645,0.2167800000002168,29.0,-7.638311011453969,PLACEHOLDER,[18 21 23 24],636,2023-09-15 22:22:19.423708+00:00,Human,000636/sub-846404050/sub-846404050_ses-847940469_icephys.nwb,000636/000636/sub-846404050/sub-846404050_ses-847940469_icephys.nwb,636,0.0,846404050,847940469,neocortex,Human,sub-846404050/sub-846404050_ses-847940469_icephys.nwb,"Lee, Brian",8.986645,1.2795925,1.892859603572136,2.561160464854756,15,6.8372335,3.0507786,https://dandiarchive.org/dandiset/000636,https://dandiarchive.s3.amazonaws.com/blobs/d9f/80f/d9f80f5e-030c-437f-9983-ad256582e876,https://api.dandiarchive.org/api/dandisets/000636/versions/draft/assets/de24e745-e35e-42b1-ab08-3f16bd3642f0/
3098,000020/sub-755664397/sub-755664397_ses-757120688_icephys.nwb,2.1706274706674535,1.1137694246325522,-60.50896072387695,0.0301253255456686,-71.51249694824219,119.0,0.019117645477067,-37.493751525878906,24.92500114440918,256.346881977954,-144.37196280517455,1.7756001719245589,-0.20760831050132586,-54.650001525878906,-37.493751525878906,24.92500114440918,256.346881977954,-144.37196280517455,1.7756001719245589,0.0006200000000006,-54.650001525878906,1.0000000000023306,0.0213000000000213,119.0,6.66695641254468,PLACEHOLDER,[4 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-755664397/sub-755664397_ses-757120688_icephys.nwb,000020/000020/sub-755664397/sub-755664397_ses-757120688_icephys.nwb,20,52.0,755664397,757120688,visual cortex,House mouse,sub-755664397/sub-755664397_ses-757120688_icephys.nwb,"Gouwens, Nathan",-9.687198,1.1182638,-0.6344661303161895,-1.1589706272428937,11,13.473969,-2.977535,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/3b3/309/3b330997-9dbe-417f-907e-8c5eba581eb4,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/6b1a06a0-5440-43be-b2c1-4120cf3ba259/
4573,000020/sub-689440847/sub-689440847_ses-692160891_icephys.nwb,2.4102499163521904,1.3115198447133398,-66.66980743408203,0.2123461961746215,-97.0,100.0,0.2700000121079208,-34.125,40.25000381469727,324.233929413241,-155.95678394289817,2.078998561113928,-0.22184874961838305,-49.75000381469727,-34.125,40.25000381469727,324.233929413241,-155.95678394289817,2.078998561113928,0.0005999999999972,-49.75000381469727,1.000000000004329,0.0887399999995961,100.0,34.59801933209427,PLACEHOLDER,[ 7  8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-689440847/sub-689440847_ses-692160891_icephys.nwb,000020/000020/sub-689440847/sub-689440847_ses-692160891_icephys.nwb,20,51.0,689440847,692160891,visual cortex,House mouse,sub-689440847/sub-689440847_ses-692160891_icephys.nwb,"Gouwens, Nathan",4.847755,16.08751,-0.9657149780417932,-0.5261303133163311,11,14.804672,-2.6913137,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/5b3/e92/5b3e92dd-baa9-4863-b715-1a684fb7f87b,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/9753069c-1b03-4d7b-9b6e-e8b380b6d258/
5189,000020/sub-652361164/sub-652361164_ses-653199958_icephys.nwb,2.3414964956577062,1.005730027941112,-69.28489685058594,0.0185278188437223,-95.0625,59.0,0.412500003457057,-42.03125,28.62500190734864,304.4988186733368,-86.39731497283618,3.524401409570112,-0.06550154875845221,-52.90625381469727,-42.6875,27.32589340209961,285.4513127597694,-79.69275100604263,3.582575965217916,0.0008942857142816,-51.98214340209961,7.000000000030303,0.1388199999993682,59.0,0.0257898130238625,PLACEHOLDER,[6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-652361164/sub-652361164_ses-653199958_icephys.nwb,000020/000020/sub-652361164/sub-652361164_ses-653199958_icephys.nwb,20,50.0,652361164,653199958,visual cortex,House mouse,sub-652361164/sub-652361164_ses-653199958_icephys.nwb,"Gouwens, Nathan",5.8986273,-11.729824,1.6766805105989957,-0.4560609199199538,3,10.6651,2.3126748,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/2c2/ad1/2c2ad145-cecf-4ae9-a27a-a04058181c79,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b826ea8c-e676-4506-a7a9-69c1c6de64c3/
9958,001455/sub-644988755/sub-644988755_ses-645902603_icephys.nwb,2.3569814009931305,1.1505243911483514,-59.72569274902344,0.2368765473365783,-88.21875762939453,20.0,0.3374999999999998,-41.28125381469727,40.31250381469727,342.04762178481474,-78.84937605810941,4.337987678339228,-0.02687214640228798,-41.43750381469727,-41.28125381469727,40.31250381469727,342.04762178481474,-78.84937605810941,4.337987678339228,0.0009399999999957,-41.43750381469727,1.0,0.0802800000002621,20.0,-0.1021711531486778,PLACEHOLDER,[5 7 8],1455,2025-05-19 20:24:54.933170+00:00,House mouse,001455/sub-644988755/sub-644988755_ses-645902603_icephys.nwb,001455/001455/sub-644988755/sub-644988755_ses-645902603_icephys.nwb,1455,56.0,644988755,645902603,visual cortex,House mouse,sub-644988755/sub-644988755_ses-645902603_icephys.nwb,"Gonzalez, Limary",13.066096,13.270685,-0.9764947353354548,0.212181160571487,11,15.466658,-1.9980094,https://dandiarchive.org/dandiset/001455,https://dandiarchive.s3.amazonaws.com/blobs/2b6/b9e/2b6b9ee9-ce74-4c89-a56c-49552f673161,https://api.dandiarchive.org/api/dandisets/001455/versions/draft/assets/648f25ac-ef43-444a-a9e4-5618a4f1c873/
9056,001348/sub-1333949582/sub-1333949582_ses-1335789276_icephys.nwb,2.2391429978844197,0.9821370740764206,-60.67278289794922,0.4460341334342956,-80.90625762939453,90.0,0.6942791422985513,-26.875,25.18750190734864,309.2976837543771,-245.9120024030532,1.2577575747906515,-0.39794000867160334,-55.00000381469727,-26.72916603088379,24.94791603088379,306.5807206100084,-243.4534713451108,1.2589234985175637,0.0004066666666651,-54.859375,6.000000000013984,0.3517000000003517,90.0,17.03457881450369,PLACEHOLDER,[10 12 13 ... 15 16 17],1348,2025-02-24 19:38:21.113123+00:00,Macaca nemestrina,001348/sub-1333949582/sub-1333949582_ses-1335789276_icephys.nwb,001348/001348/sub-1333949582/sub-1333949582_ses-1335789276_icephys.nwb,1348,0.0,1333949582,1335789276,unknown,Macaca nemestrina,sub-1333949582/sub-1333949582_ses-1335789276_icephys.nwb,"Soliman, Sherif",-3.539326,-7.7129993,0.7542542395064841,-0.6910770785041029,7,6.217259,2.7320576,https://dandiarchive.org/dandiset/001348,https://dandiarchive.s3.amazonaws.com/blobs/fb1/807/fb1807d7-a6d0-4139-a755-05f3ebbc7c40,https://api.dandiarchive.org/api/dandisets/001348/versions/draft/assets/e821652e-134f-47db-b1b6-bb7b5a91b5dc/
9454,001359/sub-1346456435/sub-1346456435_ses-1346518266_icephys.nwb,2.1232389461092187,1.3506632125732607,-69.5022201538086,0.2522205114364624,-85.21875762939453,119.0,0.112471394629769,-32.78125,20.78125,210.4518055631225,-84.60248653332724,2.4875368820302906,-0.045757490560240845,-48.5,-32.78125,20.78125,210.4518055631225,-84.60248653332724,2.4875368820302906,0.0009000000000009,-48.5,1.00000000000238,0.0836000000000836,119.0,18.34963294503848,PLACEHOLDER,[ 7  8  9 ... 11 12 13],1359,2025-03-12 20:32:20.781863+00:00,Human,001359/sub-1346456435/sub-1346456435_ses-1346518266_icephys.nwb,001359/001359/sub-1346456435/sub-1346456435_ses-1346518266_icephys.nwb,1359,0.0,1346456435,1346518266,unknown,Human,sub-1346456435/sub-1346456435_ses-1346518266_icephys.nwb,"Gonzalez, Limary",-3.0030413,17.576946,-0.8332543200850241,0.1513006918135801,12,16.627863,4.3403826,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/cdb/453/cdb453d9-fdec-4675-90e1-29943f474982,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/2a05c176-0576-4826-91e2-af598568e822/
4774,000020/sub-673135516/sub-673135516_ses-680897463_icephys.nwb,2.4348679884982443,1.1290062478189742,-62.00778579711914,0.0715855583548545,-93.9375,29.0,0.3249999843109621,-45.09375381469727,24.50000190734864,289.461206201877,-115.33923126767544,2.5096509055978107,-0.21824462534473144,-50.03125381469727,-44.3046875,23.08593940734864,255.83944740591008,-107.06309064052822,2.385634770264664,0.0006537500000042,-49.88281631469727,3.999999999977349,0.0346700000002271,29.0,-1.4479602537144942,PLACEHOLDER,[6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-673135516/sub-673135516_ses-680897463_icephys.nwb,000020/000020/sub-673135516/sub-673135516_ses-680897463_icephys.nwb,20,59.0,673135516,680897463,visual cortex,House mouse,sub-673135516/sub-673135516_ses-680897463_icephys.nwb,"Gouwens, Nathan",-1.4529915,-0.9390447,0.6073764452383071,-1.0804785622299486,3,10.901566,1.2939475,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/413/a51/413a51c7-e562-454d-a27f-942a7baa97b9,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/db22fe23-7bc7-4e16-9ca3-7aa9cd2691fe/
10311,001465/sub-1388178402/sub-1388178402_ses-1388284665_icephys.nwb,2.0870266434890756,1.223771421082939,-68.35093688964844,0.0129395462572574,-91.65625,170.0,0.0784897025171625,-33.625003814697266,45.0,223.95223799662145,-57.33697113468178,3.9058958568036046,0.12057393120627755,-38.50000381469727,-33.625003814697266,45.0,223.95223799662145,-57.33697113468178,3.9058958568036046,0.0013200000000013,-38.50000381469727,1.0,0.1659400000004705,170.0,55.01919985700914,PLACEHOLDER,[10 12 13 ... 15 16 17],1465,2025-05-30 18:36:35.254027+00:00,Macaca nemestrina,001465/sub-1388178402/sub-1388178402_ses-1388284665_icephys.nwb,001465/001465/sub-1388178402/sub-1388178402_ses-1388284665_icephys.nwb,1465,0.0,1388178402,1388284665,unknown,Macaca nemestrina,sub-1388178402/sub-1388178402_ses-1388284665_icephys.nwb,"Gonzalez, Limary",21.731665,1.4076167,-1.0313503154456212,2.020680016280081,11,15.384729,-1.1156986,https://dandiarchive.org/dandiset/001465,https://dandiarchive.s3.amazonaws.com/blobs/28a/2a9/28a2a95d-228e-45e5-8225-8e31ebde398d,https://api.dandiarchive.org/api/dandisets/001465/versions/draft/assets/d87f50b8-71fb-4453-b248-1bb6f1e5d648/
9999,001455/sub-642979397/sub-642979397_ses-643798206_icephys.nwb,2.0972976029328483,1.083260113147327,-74.64527893066406,0.0345532111823558,-87.90625762939453,100.0,0.2499999999999998,-33.75,33.25,292.9910783859498,-91.50598505295378,3.2018788521471926,-0.04575749056265359,-44.68750381469727,-33.75,33.25,292.9910783859498,-91.50598505295378,3.2018788521471926,0.0008999999999959,-44.68750381469727,1.0,0.1322800000000255,100.0,24.87500001059001,PLACEHOLDER,[3 5 6],1455,2025-05-19 20:24:54.933170+00:00,House mouse,001455/sub-642979397/sub-642979397_ses-643798206_icephys.nwb,001455/001455/sub-642979397/sub-642979397_ses-643798206_icephys.nwb,1455,42.0,642979397,643798206,visual cortex,House mouse,sub-642979397/sub-642979397_ses-643798206_icephys.nwb,"Gonzalez, Limary",12.69531,5.3982115,-0.9358892037213452,0.3140843113793953,11,15.018937,-1.4163233,https://dandiarchive.org/dandiset/001455,https://dandiarchive.s3.amazonaws.com/blobs/70d/c2c/70dc2c87-633a-4f76-8c14-3e3b0224c143,https://api.dandiarchive.org/api/dandisets/001455/versions/draft/assets/a1e9f74b-60ef-4281-b746-4116ed60b174/
5766,000023/sub-689168779/sub-689168779_ses-689323420_icephys.nwb,2.2634883884312798,1.4753851534319222,-54.94706726074219,0.0303249433636665,-74.43750762939453,39.0,0.1271428545926675,-38.15625381469727,49.50000381469727,311.7490008754403,-113.91180817084503,2.736757548505233,-0.04575749056265359,-54.34375381469727,-38.15625381469727,49.50000381469727,311.7490008754403,-113.91180817084503,2.736757548505233,0.0008999999999959,-54.34375381469727,1.000000000004329,0.1768999999991949,39.0,16.496517552826656,PLACEHOLDER,[ 7  8  9 10],23,2020-05-26 19:01:32.401000+00:00,Human,000023/sub-689168779/sub-689168779_ses-689323420_icephys.nwb,000023/000023/sub-689168779/sub-689168779_ses-689323420_icephys.nwb,23,0.0,689168779,689323420,neocortex,Human,sub-689168779/sub-689168779_ses-689323420_icephys.nwb,"Kalmbach, Brian",9.7316265,18.312939,-1.0987317807134749,0.2859418593544227,11,14.917323,-2.0644813,https://dandiarchive.org/dandiset/000023,https://dandiarchive.s3.amazonaws.com/blobs/f71/a23/f71a239d-fbd2-4639-a586-73bf7bc0f5b3,https://api.dandiarchive.org/api/dandisets/000023/versions/draft/assets/ec1def11-64bb-4a0a-9a0a-e1f701a5bfc8/
4621,000020/sub-682365796/sub-682365796_ses-688152489_icephys.nwb,2.3684612835484877,1.1567116922817282,-70.64134979248047,0.0082993535324931,-96.40625,90.0,0.3611465009419681,-38.56250381469727,9.375,216.8858594443801,-110.2689733290065,1.9668801921032104,-0.16749108729574355,-53.93750381469727,-38.56250381469727,9.375,216.8858594443801,-110.2689733290065,1.9668801921032104,0.0006799999999969,-53.93750381469727,1.000000000004329,0.0415399999998109,90.0,81.52173913043477,PLACEHOLDER,[ 5  6  8  9 10 11],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-682365796/sub-682365796_ses-688152489_icephys.nwb,000020/000020/sub-682365796/sub-682365796_ses-688152489_icephys.nwb,20,53.0,682365796,688152489,visual cortex,House mouse,sub-682365796/sub-682365796_ses-688152489_icephys.nwb,"Gouwens, Nathan",-7.8845453,0.25844595,-0.5413276501479557,-1.1644426471829386,11,13.234912,-2.9017339,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/8a2/a94/8a2a94ee-76ea-4cc3-b582-edfa4d02d3c2,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/2a5cf474-9691-47a2-a641-c83481ed9251/
10315,001465/sub-1388178402/sub-1388178402_ses-1388253062_icephys.nwb,1.9717484497531477,1.023101469783962,-71.93905639648438,0.0072151259519159,-90.18750762939452,120.0,0.1719242902208202,-43.9375,30.84375190734864,242.87417412157453,-65.45902212852434,3.710323897670021,0.08635983067275475,-50.90625381469727,-43.9375,30.84375190734864,242.87417412157453,-65.45902212852434,3.710323897670021,0.0012199999999944,-50.90625381469727,1.0,0.4490600000006681,120.0,36.17722431703827,PLACEHOLDER,[14 15 16 ... 23 24 25],1465,2025-05-30 18:36:35.254027+00:00,Macaca nemestrina,001465/sub-1388178402/sub-1388178402_ses-1388253062_icephys.nwb,001465/001465/sub-1388178402/sub-1388178402_ses-1388253062_icephys.nwb,1465,0.0,1388178402,1388253062,unknown,Macaca nemestrina,sub-1388178402/sub-1388178402_ses-1388253062_icephys.nwb,"Gonzalez, Limary",17.421928,26.070745,-1.3082488450459555,0.8011837761598063,12,14.097052,6.6816688,https://dandiarchive.org/dandiset/001465,https://dandiarchive.s3.amazonaws.com/blobs/f0d/94f/f0d94f43-8a4c-4e63-8880-e3e3e213d39d,https://api.dandiarchive.org/api/dandisets/001465/versions/draft/assets/5869a8fa-00be-4921-b3b5-791b28fdd5dc/
6617,000142/sub-1005024327/sub-1005024327_ses-1005697661_icephys.nwb,2.4845446577300208,1.4389226530518566,-65.04662322998047,0.2203217446804046,-98.31875610351562,19.0,0.3401098920127773,-38.29999923706055,42.47499847412109,342.1701233899845,-102.90014539857216,3.3252637502563966,-0.05551732785185476,-56.13125228881836,-38.29999923706055,42.47499847412109,342.1701233899845,-102.90014539857216,3.3252637502563966,0.0008799999999959,-56.13125228881836,1.0000000000023306,0.4907199999999871,19.0,7.922076299277986,PLACEHOLDER,[ 9 19 20 22],142,2021-09-23 23:50:31.083146+00:00,Human,000142/sub-1005024327/sub-1005024327_ses-1005697661_icephys.nwb,000142/000142/sub-1005024327/sub-1005024327_ses-1005697661_icephys.nwb,142,0.0,1005024327,1005697661,neocortex,Human,sub-1005024327/sub-1005024327_ses-1005697661_icephys.nwb,"Kalmbach, Brian",9.561572,23.332924,-1.6045947010447792,0.5088981989338663,12,15.143196,6.983015,https://dandiarchive.org/dandiset/000142,https://dandiarchive.s3.amazonaws.com/blobs/3d1/163/3d116342-1c03-4c4f-86c5-8a298987470f,https://api.dandiarchive.org/api/dandisets/000142/versions/draft/assets/70435f5d-f321-461a-8d1c-6264febdcc09/
4343,000020/sub-701146942/sub-701146942_ses-704077514_icephys.nwb,2.157607790184468,1.0592998541177483,-72.96141815185547,0.0675693079829216,-90.78125762939452,170.0,0.5274590252707966,-37.40625,25.84375,398.4021297602099,-250.66423217953647,1.589385634703787,-0.3767507096041676,-62.31250381469727,-37.40625,25.84375,398.4021297602099,-250.66423217953647,1.589385634703787,0.000419999999998,-62.31250381469727,1.000000000004329,0.0431399999998036,170.0,28.81221541843302,PLACEHOLDER,[10 11 13 14],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-701146942/sub-701146942_ses-704077514_icephys.nwb,000020/000020/sub-701146942/sub-701146942_ses-704077514_icephys.nwb,20,54.0,701146942,704077514,visual cortex,House mouse,sub-701146942/sub-701146942_ses-704077514_icephys.nwb,"Gouwens, Nathan",-12.232679,5.311645,-0.7598827656538223,-2.9160673526379823,11,13.110909,-4.340983,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/6db/dac/6dbdac8e-2348-4b94-9079-29aaa3d13d9f,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/3d9eb981-23a1-4c0d-9f3b-aea3dbb2288d/
